000067,61.4,12.3,24.6,0.0,12.3,42.1,0.0,22.8,1.8,100.0,46.3,46.3
000119,74.2,13.4,13.4,0.0,40.2,24.7,0.0,42.3,18.6,92.8,44.3,27.8
000208,64.4,12.2,11.1,0.0,30.0,18.9,1.1,35.6,8.9,92.2,40.9,20.3
000236,37.4,13.1,4.9,0.0,17.8,5.1,0.0,5.1,0.0,82.0,29.2,17.2
000298,63.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,93.3,28.6,
000300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.7,0.0,
000302,63.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,91.7,26.7,5.6
000303,63.0,0.0,0.0,0.0,53.1,0.0,0.0,21.9,3.1,59.4,11.1,
000315,74.8,19.8,16.2,0.0,32.4,18.0,0.0,36.9,2.7,98.2,54.6,30.7
000338,85.7,9.5,19.0,0.0,61.9,28.6,4.8,0.0,0.0,100.0,25.0,25.0
000363,7.3,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,1.4,2.2
000364,73.8,23.8,28.8,0.0,28.8,35.0,0.0,37.5,0.0,98.8,47.4,25.0
000417,63.0,4.8,0.0,0.0,15.7,0.0,0.0,3.6,1.2,59.0,17.7,13.4
000450,84.1,4.5,34.1,0.0,47.7,36.4,2.3,31.8,4.5,93.2,37.7,18.5
000463,72.0,12.9,15.1,2.7,49.8,23.1,0.0,39.1,5.3,85.8,30.6,17.6
000513,90.0,0.0,0.0,0.0,90.0,0.0,0.0,10.0,0.0,90.0,0.0,
000520,24.1,9.3,3.7,0.0,0.0,14.8,0.0,0.0,0.0,96.3,60.9,34.0
000557,63.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,75.0,50.0,12.5
000558,63.0,27.3,9.1,0.0,0.0,22.7,0.0,0.0,0.0,86.4,70.8,
000562,52.0,20.6,15.7,0.0,24.5,11.8,0.0,34.3,1.0,87.3,41.7,28.1
000608,54.5,0.0,0.0,0.0,54.5,0.0,0.0,0.0,0.0,81.8,8.3,8.3
000616,66.7,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,73.3,21.4,
000621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7,15.8,
000679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,41.7,15.0
000687,61.0,36.6,31.7,27.2,10.0,4.1,0.0,15.2,1.4,97.6,73.5,52.5
000725,22.9,0.0,14.3,0.0,0.0,5.7,0.0,22.9,0.0,74.3,54.5,14.8
000752,92.2,28.6,27.3,1.3,32.5,62.3,0.0,45.5,1.3,98.7,51.7,46.2
000770,63.0,0.0,0.0,0.0,31.6,0.0,0.0,5.3,0.0,68.4,10.9,
000778,67.2,12.1,20.7,0.0,17.2,41.4,0.0,31.0,12.1,100.0,51.9,32.7
000810,71.4,32.1,41.0,7.0,17.3,34.8,0.0,24.0,7.5,98.1,76.1,55.9
000844,55.8,16.3,14.0,2.3,25.6,14.0,0.0,23.3,2.3,100.0,60.0,31.3
000893,77.8,11.1,14.8,0.0,20.4,18.5,0.0,61.1,13.0,100.0,55.0,34.0
000919,68.8,17.5,26.3,0.0,25.0,48.8,0.0,41.3,16.3,100.0,53.6,29.5
000935,73.9,18.0,18.0,0.0,19.8,36.0,0.0,39.6,4.5,95.5,62.9,41.3
000992,54.2,16.7,27.1,0.0,12.5,18.8,0.0,25.0,8.3,91.7,44.7,33.3
001081,69.9,21.8,25.3,6.6,22.3,12.7,0.9,22.7,3.1,96.9,51.7,35.1
001123,55.1,3.3,9.8,0.4,27.3,7.3,0.4,16.3,9.8,85.7,32.4,13.3
001149,69.0,34.2,31.6,9.1,15.5,28.9,0.0,16.0,6.4,89.8,57.7,43.8
001198,98.4,19.7,41.0,3.3,63.9,42.6,0.0,52.5,45.9,100.0,48.5,36.4
001297,77.2,60.3,43.8,47.5,5.5,4.1,2.3,9.1,0.0,98.2,80.3,65.4
001370,73.8,50.4,54.6,29.9,5.0,34.6,0.0,2.6,0.8,98.2,88.1,66.8
001388,65.9,57.5,35.8,28.1,2.3,6.4,0.0,3.7,0.0,98.3,81.6,61.9
001420,67.7,21.5,36.9,0.0,13.8,35.4,0.0,20.0,1.5,95.4,53.1,40.7
001446,77.8,11.1,33.3,0.0,24.1,44.4,1.9,31.5,5.6,100.0,34.0,42.6
001545,63.0,8.6,10.9,0.4,33.5,12.8,0.0,22.6,3.9,85.6,33.6,17.2
001602,59.4,7.9,26.7,0.0,11.9,23.8,0.0,31.7,5.9,93.1,45.9,27.7
001701,63.5,16.6,19.3,9.4,25.4,7.2,1.1,27.6,8.8,97.2,51.0,35.1
001750,72.1,14.7,18.6,0.0,31.8,26.4,0.0,30.2,8.5,93.0,50.0,32.9
001792,70.5,54.4,49.3,30.4,6.5,4.6,0.0,6.0,1.8,99.1,88.6,69.5
001842,70.4,49.0,38.8,36.7,1.0,21.4,0.0,29.6,2.0,96.9,74.8,62.0
001883,47.1,0.0,23.5,0.0,11.8,5.9,0.0,11.8,0.0,94.1,29.4,30.8
001958,83.0,13.7,24.8,0.7,49.7,22.9,0.7,29.4,2.6,97.4,45.3,26.9
001966,66.0,33.8,31.8,12.7,9.1,26.2,0.2,19.6,2.5,95.8,72.4,50.2
002022,63.4,2.2,5.9,1.1,43.0,6.5,0.0,26.9,2.2,96.8,46.4,22.7
002139,31.0,3.4,11.5,0.0,9.2,1.1,0.0,12.6,3.4,87.4,42.4,15.3
002154,74.1,48.6,35.5,19.5,9.1,23.2,0.0,32.7,0.5,96.4,81.9,60.3
002220,56.4,13.3,18.6,4.8,12.2,22.9,1.1,30.3,2.1,96.8,29.9,22.4
002246,70.6,10.9,19.3,0.0,33.6,24.4,4.2,44.5,1.7,98.3,51.0,36.5
002303,51.5,0.0,0.0,0.0,49.5,4.9,0.0,0.0,0.0,59.8,25.0,3.4
002337,78.3,4.8,20.5,0.0,51.8,34.9,3.6,47.0,2.4,88.0,59.4,32.9
002436,88.6,9.5,21.0,2.9,41.0,29.5,1.0,48.6,8.6,97.1,50.0,35.4
002501,32.8,16.4,13.4,0.0,10.4,0.0,0.0,10.4,0.0,94.0,48.5,25.6
002568,78.9,8.6,17.2,0.0,40.6,22.7,0.0,52.3,7.0,92.2,35.7,25.4
002576,80.0,33.8,44.6,9.2,25.4,54.6,0.0,33.1,18.5,98.5,64.2,30.1
002675,69.1,60.4,31.4,51.2,1.9,5.8,0.0,4.8,0.0,96.1,85.3,60.5
002709,60.4,29.7,26.5,8.3,9.6,35.8,0.0,16.0,0.0,97.8,72.6,54.0
002782,81.5,13.6,18.5,0.0,42.0,32.1,0.0,40.7,7.4,96.3,45.1,29.8
002840,90.5,15.2,15.2,0.0,56.2,30.5,0.0,53.3,21.0,95.2,34.9,22.7
002873,74.2,10.6,22.7,0.0,22.7,34.8,0.0,40.9,13.6,90.9,55.0,20.7
002956,50.0,0.0,20.0,0.0,30.0,0.0,0.0,20.0,10.0,80.0,26.3,43.8
003038,67.5,34.9,50.6,0.0,6.0,54.2,0.0,15.7,0.0,94.0,63.8,41.3
003061,45.6,20.2,21.4,8.9,19.9,2.1,0.0,13.5,13.1,97.2,64.2,46.9
003228,83.0,24.5,34.0,0.0,28.3,47.2,0.0,58.5,15.1,100.0,58.2,30.8
003285,77.8,23.1,31.1,7.1,34.0,27.4,0.0,36.3,13.2,95.3,60.6,41.7
003301,46.6,5.9,2.3,0.0,32.9,3.7,0.9,12.3,2.3,80.4,23.6,9.1
003376,89.5,7.9,15.8,0.0,57.9,26.3,0.0,65.8,2.6,100.0,60.0,31.6
003467,77.6,66.7,42.6,31.7,9.3,8.3,0.0,15.4,0.0,98.7,80.5,63.9
003558,75.0,8.3,10.4,0.0,31.3,29.2,0.0,31.3,4.2,95.8,41.9,13.3
003640,72.1,16.3,23.3,0.0,34.9,34.9,0.0,37.2,9.3,83.7,56.8,30.0
003749,79.5,5.7,22.7,0.0,53.4,11.4,2.3,19.3,4.5,94.3,40.8,22.9
003780,68.9,12.2,12.2,2.2,34.4,16.7,0.0,34.4,33.3,94.4,46.4,23.1
003830,62.7,29.9,13.4,0.0,11.2,35.1,0.0,14.2,0.7,96.3,66.7,29.5
003863,73.9,24.4,37.8,9.2,29.4,26.1,0.0,42.9,28.6,99.2,63.8,42.3
003970,68.5,30.8,25.4,10.4,25.9,28.5,0.3,29.6,0.7,97.7,61.8,44.3
003996,63.0,1.5,3.4,0.0,26.7,3.0,0.4,16.9,35.3,86.8,49.6,23.0
004028,70.2,20.5,29.8,0.0,25.5,15.5,0.6,31.7,9.9,93.8,48.2,27.9
004077,81.1,0.0,0.0,0.0,66.4,0.0,0.0,32.8,4.9,87.7,28.5,6.1
004085,76.0,14.0,30.0,0.0,22.0,26.0,0.0,44.0,10.0,98.0,55.7,38.2
004127,74.5,23.6,31.3,3.8,36.1,29.3,1.0,38.5,7.2,97.6,58.7,47.0
004143,75.0,35.4,36.0,2.4,20.7,30.5,0.0,26.8,1.8,96.3,50.8,43.8
004184,67.5,7.2,10.8,0.0,27.7,10.8,1.2,28.9,3.6,98.8,37.7,15.7
004416,60.1,23.1,26.9,1.3,16.4,28.2,0.0,21.8,10.5,97.1,63.8,36.3
004507,60.6,12.5,24.0,0.0,20.2,25.0,0.0,35.6,3.8,99.0,35.5,25.0
004556,83.8,2.7,8.1,1.4,35.1,20.3,0.0,66.2,2.7,97.3,38.9,27.6
004622,64.2,3.1,14.8,0.0,40.7,13.6,0.0,16.7,1.9,95.1,41.6,20.8
004770,63.3,17.1,14.9,5.4,26.6,18.4,0.3,30.7,5.7,97.2,59.5,39.5
004796,60.5,43.3,43.3,19.1,11.2,7.0,0.0,7.9,8.4,100.0,79.6,58.9
004812,75.2,9.9,16.3,0.0,35.5,20.6,2.1,51.8,0.0,97.9,46.3,17.7
004853,60.0,4.6,10.8,0.0,40.0,13.8,0.0,40.0,9.2,93.8,50.0,32.6
004861,76.1,12.7,14.1,0.0,36.6,28.2,0.0,52.1,8.5,94.4,47.5,41.5
004887,63.8,10.1,18.8,0.0,7.2,26.1,0.0,46.4,13.0,97.1,50.7,34.7
004911,69.8,17.9,24.5,0.0,16.0,51.9,0.0,22.6,11.3,97.2,59.8,24.8
004994,71.4,18.3,17.7,10.9,20.0,35.4,0.6,26.3,4.0,96.6,64.4,39.8
005017,63.5,8.1,23.6,0.0,29.7,31.1,0.0,24.3,13.5,97.3,29.9,30.6
005173,76.9,26.9,19.2,0.0,13.5,46.2,0.0,34.6,3.8,94.2,73.7,40.9
005207,72.5,18.1,23.1,4.9,23.6,2.7,0.5,26.4,40.7,96.2,44.2,23.5
005298,65.9,14.3,16.5,0.0,29.7,25.3,0.0,39.6,2.2,97.8,52.3,40.5
005322,66.7,38.3,35.8,23.5,5.0,19.2,1.3,31.7,5.1,96.5,76.2,49.3
005751,84.2,80.6,49.6,47.5,1.4,8.6,0.7,9.4,0.0,99.3,89.8,73.1
005777,65.0,25.0,30.0,0.0,30.0,35.0,0.0,35.0,5.0,95.0,22.6,34.2
005819,66.7,24.5,27.5,0.0,23.5,40.2,2.0,19.6,2.0,95.1,51.0,32.8
005850,78.8,0.0,0.6,0.0,76.3,0.0,0.0,62.8,6.4,91.7,24.4,4.9
005876,68.4,39.6,33.6,19.2,13.6,23.6,0.0,16.8,7.6,98.8,72.6,50.7
006098,65.4,10.6,4.8,0.0,34.6,14.4,0.0,46.2,18.3,98.1,45.6,26.6
006296,46.4,7.3,21.0,3.9,16.3,13.3,1.7,21.5,6.0,86.3,32.4,18.4
006312,74.7,30.5,26.3,1.1,28.4,30.5,1.1,22.1,7.4,100.0,54.5,37.3
006320,68.9,11.5,8.8,0.0,35.8,16.9,0.0,33.1,9.5,92.6,36.5,23.6
006494,75.7,12.9,13.7,1.9,39.2,9.5,0.0,54.4,14.8,93.2,54.0,29.5
006502,37.8,2.7,8.1,0.0,16.2,5.4,0.0,27.0,16.2,97.3,47.4,45.7
006528,75.9,2.7,18.8,0.0,50.9,16.1,1.8,46.4,19.6,90.2,34.9,25.2
006551,74.6,11.9,20.1,0.0,17.2,30.6,0.0,44.0,9.0,94.0,50.4,33.8
006593,76.3,40.5,38.8,22.6,13.6,36.9,0.0,22.6,0.9,98.7,80.8,64.0
006619,69.7,2.8,4.6,0.0,38.5,16.5,0.0,28.4,4.6,96.3,46.2,27.9
006635,53.6,7.2,8.8,0.0,24.0,12.8,0.0,36.0,12.8,95.2,32.8,27.0
006734,81.2,20.8,14.8,0.0,32.9,36.9,0.0,38.9,14.1,99.3,53.9,34.0
006759,64.6,18.5,24.1,9.2,35.4,16.9,1.0,32.3,2.6,97.9,54.7,36.6
006791,75.2,9.7,18.8,0.0,46.7,30.3,0.0,33.9,12.7,100.0,47.1,38.0
006841,53.2,0.0,12.9,0.0,46.0,5.8,0.0,0.0,0.0,61.2,18.8,6.5
006858,75.9,25.9,18.5,8.3,11.1,16.7,0.0,50.0,31.5,97.2,58.1,55.7
006890,72.3,9.0,12.7,6.5,40.6,8.8,0.0,41.9,1.7,92.3,42.4,27.7
006940,63.0,0.0,0.0,0.0,20.0,0.0,0.0,1.7,0.0,50.0,10.0,7.5
006965,82.7,17.3,26.7,0.0,17.3,44.0,0.0,50.7,20.0,96.0,56.5,37.2
007021,70.6,23.5,31.8,0.0,11.8,45.9,0.0,12.9,1.2,96.5,66.3,52.7
007054,67.3,17.0,18.7,5.3,30.4,26.9,4.7,28.1,19.3,91.2,48.5,28.5
007062,88.4,21.7,34.8,5.8,81.2,15.9,0.0,21.7,1.4,100.0,66.2,36.5
007104,60.8,14.9,21.6,1.4,18.9,29.7,0.0,29.7,0.0,97.3,51.2,42.3
007211,49.5,10.9,5.9,0.0,10.9,7.9,1.0,30.7,16.8,82.2,35.5,19.9
007245,76.5,2.9,11.8,0.0,50.0,20.6,0.0,29.4,14.7,97.1,38.2,9.5
007278,83.3,8.3,13.9,0.0,50.0,22.2,0.0,44.4,0.0,100.0,33.3,22.9
007286,65.4,10.9,11.5,1.3,44.2,2.6,0.0,39.1,22.4,93.6,39.4,24.0
007310,71.6,34.7,27.6,11.1,12.0,20.0,1.3,22.7,17.3,98.2,73.7,56.0
007401,57.1,14.3,20.0,0.0,14.3,20.0,0.0,45.7,20.0,97.1,32.4,27.7
007427,59.4,4.7,7.5,0.0,42.5,8.5,0.9,34.0,8.5,97.2,40.9,24.8
007534,95.1,32.8,32.8,0.0,42.6,60.7,1.6,50.8,0.0,100.0,46.9,38.6
007617,55.8,2.3,4.7,0.0,25.6,4.7,0.0,51.2,16.3,90.7,16.7,24.0
007658,66.2,28.6,40.3,2.6,26.0,24.7,0.0,27.3,1.3,100.0,53.3,35.8
007666,53.6,23.2,5.4,5.4,14.3,1.8,0.0,32.1,3.6,100.0,47.8,29.4
007674,68.6,7.0,16.3,0.0,17.4,7.0,0.0,54.7,14.0,95.3,52.3,33.0
007724,63.5,10.4,18.3,0.0,15.7,20.0,0.9,32.2,0.9,93.0,40.7,33.1
007823,60.3,6.8,13.7,0.0,37.0,4.1,0.0,26.0,0.0,91.8,32.9,18.8
007930,50.8,8.8,10.8,2.4,20.8,0.0,0.0,28.0,1.6,89.6,47.2,33.1
007955,77.3,56.0,24.0,14.7,22.7,0.0,0.0,29.3,0.0,100.0,61.8,64.6
007999,64.6,12.5,2.1,0.0,33.3,22.9,0.0,8.3,0.0,50.0,38.5,17.5
008003,51.4,20.0,17.1,0.0,10.0,30.0,0.0,17.1,2.9,94.3,52.2,48.6
008052,57.9,21.1,34.2,0.0,18.4,31.6,0.0,13.2,7.9,100.0,62.5,29.2
008086,82.0,10.0,20.0,0.0,40.0,28.0,0.0,52.0,0.0,100.0,42.6,27.1
008110,60.4,0.0,2.5,0.0,53.5,6.3,0.0,1.3,0.6,82.4,27.6,10.3
008136,83.9,12.9,21.0,0.0,59.7,6.5,0.0,40.3,0.0,91.9,33.3,29.7
008219,65.0,16.5,13.6,0.0,30.1,18.4,2.9,31.1,10.7,97.1,38.5,26.0
008250,60.7,6.7,13.5,7.9,51.7,1.1,0.0,25.8,4.5,96.6,42.7,32.5
008262,63.0,2.6,2.6,0.0,42.3,0.0,0.0,13.5,10.3,73.1,19.7,3.1
008298,62.0,2.4,6.4,0.0,38.4,2.4,0.0,43.2,14.8,72.0,23.8,7.7
008300,61.6,9.3,20.3,0.0,29.7,20.3,0.0,29.1,4.1,97.1,49.7,22.2
008309,63.0,2.8,4.3,0.0,38.5,14.8,0.0,31.8,2.8,82.3,34.8,11.8
008342,63.0,26.1,32.6,0.0,7.6,16.3,0.0,26.1,5.4,96.7,42.5,27.3
008433,86.2,23.1,26.2,0.0,32.3,20.0,0.0,67.7,3.1,95.4,40.7,27.8
008532,52.5,5.0,14.9,0.0,26.7,14.9,0.0,28.7,20.8,92.1,32.0,17.9
008722,63.4,17.3,19.8,6.6,37.9,19.8,0.0,28.4,9.1,86.4,48.5,39.9
008821,46.4,0.0,0.0,0.0,41.2,5.2,0.0,1.0,0.0,62.9,20.8,6.6
008961,80.0,6.7,16.7,0.0,48.3,15.0,0.0,53.3,6.7,100.0,46.2,21.9
008995,82.8,9.1,10.1,0.0,43.4,23.2,0.0,57.6,28.3,90.9,32.7,8.5
009038,100.0,67.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.3,76.1,65.5
009043,61.8,10.1,10.1,0.0,29.2,24.7,0.0,33.7,7.9,97.8,36.4,25.6
009084,75.7,6.5,13.1,0.0,36.4,7.5,0.0,63.6,6.5,90.7,33.1,23.0
009091,63.3,41.5,26.2,14.4,14.4,21.1,0.0,23.4,2.6,93.7,70.0,50.3
009134,67.2,10.4,25.4,0.0,38.8,17.9,1.5,11.9,1.5,92.5,28.4,19.4
009145,96.7,46.7,70.7,0.0,1.1,96.7,0.0,0.0,1.1,100.0,73.5,54.8
009200,69.0,1.2,6.0,0.0,50.0,15.5,0.0,0.0,10.7,92.9,33.3,17.1
009283,27.9,20.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,98.5,75.8,50.0
009286,64.2,44.6,36.2,32.7,6.7,10.1,0.0,11.7,0.0,98.4,84.8,59.3
009421,8.5,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,88.7,31.8,3.5
009498,91.1,0.0,0.0,0.0,82.1,0.0,0.0,46.3,5.7,91.1,24.8,10.5
009514,63.0,2.4,0.0,0.0,46.4,2.4,0.0,26.2,0.0,75.0,29.7,5.8
009555,63.0,0.0,0.0,0.0,32.9,2.4,0.0,2.4,0.0,48.2,18.1,1.1
009571,44.4,8.3,16.7,0.0,0.0,22.2,0.0,8.3,2.8,88.9,43.7,29.7
009589,75.7,5.4,1.4,0.0,56.8,1.4,0.0,66.2,0.0,93.2,33.9,11.4
009779,85.4,22.9,35.4,0.0,37.5,46.9,0.0,54.2,19.8,100.0,60.0,37.7
009803,68.8,15.3,21.5,2.1,33.3,19.4,0.0,31.9,14.6,95.8,50.7,33.5
009894,68.9,24.4,26.7,0.0,15.6,22.2,0.0,26.7,0.0,95.6,44.0,30.2
009936,63.0,14.9,17.7,5.0,14.2,11.3,0.0,29.1,13.5,93.6,36.7,28.2
009997,24.4,3.8,0.0,1.3,20.5,0.0,0.0,0.0,0.0,98.7,55.6,
010041,72.3,24.1,34.8,0.0,27.7,27.7,0.9,35.7,7.1,94.6,66.4,45.5
010090,55.9,11.8,11.8,0.0,17.6,2.9,0.0,41.2,2.9,88.2,43.2,30.6
010173,89.1,17.2,15.6,0.0,68.8,32.8,0.0,48.4,7.8,98.4,36.9,23.2
010199,55.1,10.2,10.2,1.6,31.0,12.3,0.0,32.1,1.6,87.7,37.7,31.3
010200,31.9,6.4,0.0,0.0,23.4,2.1,0.0,0.0,0.0,78.7,45.7,14.0
010272,89.2,6.6,11.8,0.0,59.4,10.8,0.0,63.7,7.5,94.8,38.0,19.8
010421,63.0,0.0,0.0,0.0,50.8,1.7,0.0,3.4,0.0,93.2,17.0,
010439,76.0,9.0,23.0,0.0,31.0,21.0,0.0,36.0,13.0,97.0,36.6,24.7
010462,48.8,6.9,9.7,0.9,19.2,19.7,0.0,9.7,1.2,85.5,43.0,23.3
010660,74.9,49.6,42.7,16.1,13.1,21.5,0.0,11.9,0.6,98.8,75.9,60.4
010769,81.7,6.5,15.1,0.0,40.9,33.3,0.0,47.3,10.8,94.6,42.1,27.8
010819,53.3,3.3,9.3,0.0,31.7,8.7,0.0,20.3,8.7,83.3,27.8,11.0
010884,60.9,28.3,23.9,6.5,19.6,0.0,0.0,27.2,2.2,100.0,48.2,41.2
010926,71.2,30.1,31.5,12.3,9.6,46.6,0.0,27.4,1.4,100.0,65.9,44.3
011049,55.7,12.2,19.2,8.5,23.4,10.1,0.0,20.8,0.8,94.6,49.2,30.5
011056,98.5,13.4,31.3,0.0,89.6,38.8,0.0,49.3,17.9,100.0,45.9,31.9
011072,80.4,12.4,25.5,0.0,15.7,30.7,2.6,51.6,5.2,96.1,45.0,24.0
011114,83.5,13.2,24.0,8.3,32.2,24.0,0.0,42.1,5.0,98.3,44.3,28.6
011163,94.4,25.0,30.6,0.0,58.3,47.2,0.0,63.9,0.0,97.2,52.9,17.5
011171,86.6,11.8,11.8,0.0,44.5,20.2,0.0,66.4,0.0,98.3,41.4,24.2
011239,62.5,2.1,16.7,0.0,31.3,4.2,0.0,45.8,6.3,93.8,30.5,30.0
011288,69.7,25.8,9.1,0.0,22.7,7.6,0.0,42.4,3.0,98.5,47.9,32.9
011304,69.5,27.7,25.5,12.8,21.3,8.5,0.0,37.6,29.8,92.9,65.9,40.3
011460,72.6,12.9,19.4,0.0,29.0,24.2,0.0,59.7,14.5,93.5,31.7,23.3
011478,71.7,3.3,15.0,0.0,23.3,21.7,0.0,55.0,18.3,88.3,35.4,18.2
011502,70.5,9.8,11.5,0.0,27.9,26.2,0.0,60.7,1.6,96.7,37.1,12.7
011506,92.6,56.8,70.4,0.0,28.4,71.6,0.0,53.1,0.0,98.8,85.3,57.1
011533,45.2,16.1,25.8,0.0,12.9,9.7,0.0,0.0,0.0,100.0,45.5,19.0
011534,63.0,2.8,2.8,0.0,50.0,0.0,0.0,5.6,2.8,83.3,47.6,1.7
011551,55.8,17.4,18.8,0.0,9.4,20.3,0.0,25.4,2.2,96.4,47.7,29.6
